2018-10-24 17:28:16,426 [   5402]   INFO - j.ide.ui.OptionsTopHitProvider - 130 ms spent to cache options in application 
2018-10-24 17:28:16,426 [   5402]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.OptionsTopHitProvider$Activity took 129 ms 
2018-10-24 17:28:16,447 [   5423]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2018-10-24 17:28:16,462 [   5438]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63343 
2018-10-24 17:28:16,535 [   5511]   INFO - m.intellij.ui.mac.touchbar.NST - touchbar-server isn't running, skip nst loading 
2018-10-24 17:28:16,556 [   5532]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2018-10-24 17:28:16,728 [   5704]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:131, number of extensions:47 
2018-10-24 17:28:16,870 [   5846]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:142 
2018-10-24 17:28:16,919 [   5895]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:46, number of extensions:49 
2018-10-24 17:28:16,920 [   5896]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:0 
2018-10-24 17:28:17,500 [   6476]   INFO - ij.psi.stubs.StubUpdatingIndex - Following new file types will be indexed:kotlin_builtins,Kotlin,HTML,CLASS,KJSM,Groovy,Properties,JAVA,XML 
2018-10-24 17:28:17,730 [   6706]   INFO - plication.impl.ApplicationImpl - 89 application components initialized in 3395ms 
2018-10-24 17:28:17,764 [   6740]   INFO - .intellij.idea.IdeaApplication - App initialization took 7743 ms 
2018-10-24 17:28:17,765 [   6741]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 1097 classes 
2018-10-24 17:28:17,765 [   6741]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 367 classes 
2018-10-24 17:28:17,765 [   6741]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 283 classes 
2018-10-24 17:28:17,765 [   6741]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 66 classes 
2018-10-24 17:28:17,765 [   6741]   INFO - llij.ide.plugins.PluginManager - CVS loaded 40 classes 
2018-10-24 17:28:17,765 [   6741]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 31 classes 
2018-10-24 17:28:17,765 [   6741]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 28 classes 
2018-10-24 17:28:17,765 [   6741]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 24 classes 
2018-10-24 17:28:17,765 [   6741]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 21 classes 
2018-10-24 17:28:17,765 [   6741]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 19 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 16 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 15 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 14 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 13 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 13 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 10 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 9 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 8 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 5 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - org.intellij.intelliLang loaded 4 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 2 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 2 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 1 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 1 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 1 classes 
2018-10-24 17:28:17,766 [   6742]   INFO - llij.ide.plugins.PluginManager - com.ASEcomps.RuntimeSearch_Plugin loaded 1 classes 
2018-10-24 17:28:17,814 [   6790]   INFO - pl$FileIndexDataInitialization - Initialization done:944 
2018-10-24 17:28:17,926 [   6902]   INFO - exImpl$StubIndexInitialization - Initialization done:111 
2018-10-24 17:28:18,411 [   7387]   INFO - pi.util.registry.RegistryValue - Registry value 'java.completion.argument.hints' has changed to 'false" 
2018-10-24 17:28:18,411 [   7387]   INFO - pi.util.registry.RegistryValue - Registry value 'java.completion.argument.hints.internal' has changed to 'false" 
2018-10-24 17:28:18,432 [   7408]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2018-10-24 17:28:18,783 [   7759]   INFO - j.ide.ui.OptionsTopHitProvider - 701 ms spent on EDT to cache options in application 
